timestamp,aqi_lag1h,aqi_lag3h,aqi_lag6h,pm25_lag6h
2025-03-27 02:00:00,500.0,157.86206533192836,162.7569020021075,78.27
2025-03-27 03:00:00,106.51557788944724,153.23572181243415,162.24573234984194,77.28
2025-03-27 04:00:00,95.64678111587985,500.0,160.55732349841938,74.01
2025-03-27 05:00:00,79.89527896995709,106.51557788944724,157.86206533192836,68.79
2025-03-27 06:00:00,83.40729613733907,95.64678111587985,153.23572181243415,59.83
2025-03-27 07:00:00,91.81931330472104,79.89527896995709,500.0,43.03
2025-03-27 08:00:00,69.2540772532189,83.40729613733907,106.51557788944724,37.74
2025-03-27 09:00:00,67.69785407725323,91.81931330472104,95.64678111587985,33.33
2025-03-27 10:00:00,70.17939914163091,69.2540772532189,79.89527896995709,25.84
2025-03-27 11:00:00,68.51802575107297,67.69785407725323,83.40729613733907,27.51
2025-03-27 12:00:00,67.76094420600859,70.17939914163091,91.81931330472104,31.51
2025-03-27 13:00:00,67.52961373390559,68.51802575107297,69.2540772532189,20.78
2025-03-27 14:00:00,70.137339055794,67.76094420600859,67.69785407725323,20.04
2025-03-27 15:00:00,71.71459227467811,67.52961373390559,70.17939914163091,21.22
2025-03-27 16:00:00,71.37811158798283,70.137339055794,68.51802575107297,20.43
2025-03-27 17:00:00,78.42317596566524,71.71459227467811,67.76094420600859,20.07
2025-03-27 18:00:00,95.85708154506436,71.37811158798283,67.52961373390559,19.96
2025-03-27 19:00:00,111.66180904522612,78.42317596566524,70.137339055794,21.2
2025-03-27 20:00:00,500.0,95.85708154506436,71.71459227467811,21.95
2025-03-27 21:00:00,109.54422110552764,111.66180904522612,71.37811158798283,21.79
2025-03-27 22:00:00,108.7316582914573,500.0,78.42317596566524,25.14
2025-03-27 23:00:00,106.3678391959799,109.54422110552764,95.85708154506436,33.43
2025-03-28 00:00:00,105.70301507537688,108.7316582914573,111.66180904522612,39.83
2025-03-28 01:00:00,106.1708542713568,106.3678391959799,500.0,40.1
2025-03-28 02:00:00,103.68391959798996,105.70301507537688,109.54422110552764,38.97
2025-03-28 03:00:00,108.46080402010053,106.1708542713568,108.7316582914573,38.64
2025-03-28 04:00:00,116.51256281407036,103.68391959798996,106.3678391959799,37.68
2025-03-28 05:00:00,500.0,108.46080402010053,105.70301507537688,37.41
2025-03-28 06:00:00,88.45450643776826,116.51256281407036,106.1708542713568,37.6
2025-03-28 07:00:00,56.804291845493566,500.0,103.68391959798996,36.59
2025-03-28 08:00:00,22.333333333333336,88.45450643776826,108.46080402010053,38.53
2025-03-28 09:00:00,21.500000000000004,56.804291845493566,116.51256281407036,41.8
2025-03-28 10:00:00,24.541666666666668,22.333333333333336,500.0,38.91
