timestamp,aqi_category,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-03-21 09:00:00,3.0,410.56,0.54,3.51,137.33,1.64,8.45,14.94,5.32
2025-03-21 10:00:00,3.0,387.19,0.54,3.68,133.04,1.59,7.15,13.03,4.81
2025-03-21 11:00:00,3.0,383.85,0.54,4.33,133.04,1.68,6.96,12.63,4.94
2025-03-21 12:00:00,3.0,393.87,0.48,5.74,130.18,1.79,7.07,12.74,5.32
2025-03-21 13:00:00,2.0,921.25,1.31,40.78,87.26,4.53,17.25,28.14,19.76
2025-03-21 14:00:00,3.0,1789.09,0.26,91.85,31.11,9.42,42.81,65.69,48.13
2025-03-21 15:00:00,5.0,2643.59,7.71,123.38,2.17,15.26,76.5,112.07,81.06
2025-03-21 16:00:00,5.0,3311.16,16.32,135.72,0.08,20.74,106.01,151.48,115.51
2025-03-21 17:00:00,5.0,3791.81,22.8,145.32,0.02,24.8,129.46,182.64,145.91
2025-03-21 18:00:00,5.0,4165.65,29.95,153.54,0.0,27.42,143.39,198.99,170.23
2025-03-21 19:00:00,5.0,4005.43,26.82,152.17,0.01,25.75,133.74,183.63,174.28
2025-03-21 20:00:00,5.0,3471.37,17.21,138.46,0.06,22.89,117.69,162.57,178.34
2025-03-21 21:00:00,5.0,3017.43,8.16,124.75,0.52,20.5,107.1,149.48,184.42
2025-03-21 22:00:00,5.0,2563.48,1.56,108.3,5.05,17.4,94.15,133.85,182.39
2025-03-21 23:00:00,5.0,2056.12,0.03,80.88,20.92,13.59,76.49,111.71,168.2
2025-03-22 00:00:00,4.0,1628.88,0.0,56.21,38.27,10.73,63.23,94.31,154.02
2025-03-22 01:00:00,4.0,1455.31,0.0,46.61,43.99,9.42,56.69,85.8,139.83
2025-03-22 02:00:00,4.0,1735.69,0.99,59.63,27.54,10.37,60.8,92.58,131.73
2025-03-22 03:00:00,4.0,2456.67,21.9,69.23,20.21,13.11,74.7,110.79,127.67
2025-03-22 04:00:00,5.0,3204.35,41.13,83.63,32.19,16.45,97.45,138.9,133.75
2025-03-22 05:00:00,5.0,3791.81,38.44,108.3,62.23,18.6,129.45,176.26,133.75
2025-03-22 06:00:00,5.0,3898.62,22.35,111.04,127.32,16.93,162.44,209.01,98.29
2025-03-22 07:00:00,4.0,767.71,1.49,9.94,150.2,3.4,20.48,32.77,12.92
2025-03-22 08:00:00,4.0,447.27,0.55,3.73,143.05,1.88,11.36,18.7,6.71
2025-03-22 09:00:00,4.0,387.19,0.46,3.3,144.48,1.73,10.28,16.2,6.08
2025-03-22 10:00:00,4.0,367.16,0.41,3.51,145.91,1.74,9.93,15.19,5.83
2025-03-22 11:00:00,4.0,367.16,0.37,4.2,145.91,1.85,9.64,14.59,5.76
2025-03-22 12:00:00,4.0,377.18,0.27,5.65,144.48,2.0,9.56,14.47,5.95
2025-03-22 13:00:00,3.0,787.73,0.31,32.56,108.72,4.05,17.23,26.26,17.73
2025-03-22 14:00:00,3.0,1468.66,0.01,67.86,62.23,7.51,37.59,55.82,35.97
2025-03-22 15:00:00,4.0,2056.12,0.01,93.22,33.26,10.37,64.1,92.62,52.69
2025-03-22 16:00:00,5.0,2429.96,0.05,101.45,22.71,11.8,92.03,130.37,70.93
2025-03-22 17:00:00,5.0,2670.29,0.12,104.19,18.06,12.76,116.65,163.51,90.18
2025-03-22 18:00:00,5.0,2937.32,0.46,111.04,11.44,13.95,135.21,187.89,110.45
2025-03-22 19:00:00,5.0,2964.02,0.41,113.79,10.37,15.74,137.72,189.39,141.86
2025-03-22 20:00:00,5.0,2857.21,0.12,109.67,13.23,16.45,132.53,181.32,168.2
2025-03-22 21:00:00,5.0,2723.69,0.05,104.19,14.84,16.45,130.73,178.79,184.42
2025-03-22 22:00:00,5.0,2643.59,0.07,100.08,12.87,15.97,127.37,174.29,192.52
2025-03-22 23:00:00,5.0,2349.85,0.08,89.11,13.23,14.42,111.22,153.54,186.44
2025-03-23 00:00:00,5.0,1895.9,0.07,69.92,15.91,12.16,87.77,124.22,170.23
2025-03-23 01:00:00,4.0,1602.17,0.17,58.95,14.84,10.73,72.56,105.11,156.04
2025-03-23 02:00:00,4.0,1789.09,5.03,65.8,4.25,12.04,74.1,108.92,154.02
2025-03-23 03:00:00,5.0,2483.37,31.29,69.23,8.4,15.26,87.78,127.9,156.04
2025-03-23 04:00:00,5.0,3150.94,51.86,80.88,19.49,19.07,113.6,161.1,174.28
2025-03-23 05:00:00,5.0,3471.37,42.47,102.82,47.92,20.74,153.94,208.78,182.39
2025-03-23 06:00:00,5.0,3417.97,21.46,105.56,118.73,19.07,219.33,277.49,162.12
2025-03-23 07:00:00,5.0,1482.01,2.63,25.02,211.72,12.4,150.4,175.96,63.84
2025-03-23 08:00:00,5.0,1068.12,0.88,10.62,234.6,8.82,129.1,148.49,41.54
2025-03-23 09:00:00,5.0,794.41,0.51,6.43,223.16,6.2,85.42,100.45,29.39
2025-03-23 10:00:00,5.0,554.08,0.37,4.37,188.83,3.93,44.49,56.14,17.73
2025-03-23 11:00:00,5.0,520.71,0.35,5.1,181.67,3.78,40.47,52.07,15.83
2025-03-23 12:00:00,4.0,540.73,0.29,7.28,177.38,3.87,42.34,54.47,17.48
2025-03-23 13:00:00,4.0,881.2,0.21,27.76,140.19,5.25,55.93,71.6,26.6
2025-03-23 14:00:00,5.0,1441.96,0.01,54.84,87.26,7.63,82.0,104.94,38.5
2025-03-23 15:00:00,5.0,1949.31,0.0,76.77,50.78,9.54,104.26,134.57,47.12
2025-03-23 16:00:00,5.0,2323.15,0.02,89.11,29.33,10.25,121.05,157.99,56.24
2025-03-23 17:00:00,5.0,2590.18,0.3,95.96,14.31,10.49,135.42,179.38,66.88
2025-03-23 18:00:00,5.0,2803.8,1.52,100.08,5.41,10.61,148.53,198.27,80.05
2025-03-23 19:00:00,5.0,2857.21,1.3,100.08,5.23,10.49,154.04,203.87,94.23
2025-03-23 20:00:00,5.0,2777.1,0.52,95.96,7.87,10.13,153.97,202.93,105.38
2025-03-23 21:00:00,5.0,2696.99,0.27,90.48,9.12,9.78,154.13,203.79,114.5
2025-03-23 22:00:00,5.0,2643.59,0.27,89.11,8.49,11.32,155.75,205.99,137.81
2025-03-23 23:00:00,5.0,2590.18,0.26,89.11,8.67,13.23,154.62,203.82,160.1
2025-03-24 00:00:00,5.0,2429.96,0.29,83.63,9.39,14.42,148.46,195.45,178.34
2025-03-24 01:00:00,5.0,2429.96,1.29,85.0,5.01,15.97,146.87,194.2,194.55
2025-03-24 02:00:00,5.0,2857.21,14.08,91.85,0.67,19.31,160.52,213.5,210.76
2025-03-24 03:00:00,5.0,3738.4,47.39,98.71,5.05,24.08,181.45,241.88,220.89
2025-03-24 04:00:00,5.0,4432.68,68.84,109.67,12.16,28.13,203.48,270.14,231.03
2025-03-24 05:00:00,5.0,4592.9,58.11,131.61,26.82,29.56,228.4,298.72,233.05
2025-03-24 06:00:00,5.0,4272.46,30.85,138.46,70.1,26.94,255.61,324.54,200.63
2025-03-24 07:00:00,5.0,1642.23,4.08,42.16,167.37,15.26,133.77,162.77,64.34
2025-03-24 08:00:00,5.0,1094.82,1.47,19.71,205.99,10.61,107.92,130.75,38.0
2025-03-24 09:00:00,5.0,854.49,0.68,11.14,220.3,8.34,94.24,115.55,28.37
2025-03-24 10:00:00,5.0,587.46,0.26,5.91,194.55,5.54,61.13,82.27,19.51
2025-03-24 11:00:00,5.0,534.06,0.13,6.08,180.24,5.07,53.75,76.18,16.72
2025-03-24 12:00:00,4.0,540.73,0.07,7.71,174.52,5.07,52.75,75.18,16.72
2025-03-24 13:00:00,4.0,1108.17,0.05,42.84,124.45,7.27,66.05,92.26,26.85
2025-03-24 14:00:00,5.0,2056.12,0.0,93.22,57.94,11.21,97.92,134.84,43.06
2025-03-24 15:00:00,5.0,2964.02,1.51,131.61,13.23,14.78,130.31,178.76,57.25
2025-03-24 16:00:00,5.0,3631.59,9.5,141.2,0.32,17.17,154.27,209.35,68.9
2025-03-24 17:00:00,5.0,3845.21,10.62,139.83,0.2,17.17,160.1,214.95,67.89
2025-03-24 18:00:00,5.0,3364.56,5.09,123.38,2.17,14.31,135.94,181.71,59.28
2025-03-24 19:00:00,5.0,1895.9,0.0,67.86,43.27,8.58,78.84,105.51,41.04
2025-03-24 20:00:00,4.0,1281.74,0.0,42.5,65.09,5.96,58.08,77.66,34.96
2025-03-24 21:00:00,4.0,1041.41,0.0,31.53,72.96,5.01,51.35,68.42,33.94
2025-03-24 22:00:00,3.0,907.9,0.0,24.68,75.1,4.35,45.85,61.52,34.45
2025-03-24 23:00:00,3.0,821.11,0.0,20.05,72.96,3.81,41.21,56.24,34.96
2025-03-25 00:00:00,3.0,847.82,0.0,19.71,67.95,3.7,39.76,55.31,35.97
2025-03-25 01:00:00,3.0,988.01,0.0,23.65,59.37,3.93,40.81,57.76,35.97
2025-03-25 02:00:00,3.0,1375.2,0.13,41.13,40.41,5.48,48.26,69.05,35.97
2025-03-25 03:00:00,4.0,1708.98,4.41,54.15,33.62,7.09,53.0,75.07,33.94
2025-03-25 04:00:00,4.0,1695.63,8.38,47.98,52.93,8.94,51.77,72.56,31.16
2025-03-25 05:00:00,4.0,1735.69,8.72,47.3,69.38,11.21,54.89,76.73,31.41
2025-03-25 06:00:00,4.0,1562.12,5.59,42.5,92.98,12.99,54.38,75.87,31.16
2025-03-25 07:00:00,3.0,580.79,0.28,10.45,133.04,5.19,28.74,40.98,15.83
2025-03-25 08:00:00,4.0,494.0,0.09,7.03,141.62,4.71,31.38,46.9,14.82
2025-03-25 09:00:00,4.0,494.0,0.03,7.28,141.62,5.3,31.87,48.79,14.57
2025-03-25 10:00:00,4.0,507.35,0.1,8.14,141.62,6.62,31.31,47.36,15.07
2025-03-25 11:00:00,4.0,547.41,0.26,9.94,141.62,6.97,31.9,45.88,15.71
2025-03-25 12:00:00,4.0,574.11,0.27,11.31,141.62,6.26,31.14,43.08,15.07
2025-03-25 13:00:00,3.0,680.92,0.11,17.99,127.32,5.54,30.96,42.63,16.47
2025-03-25 14:00:00,3.0,867.84,0.0,26.05,103.0,5.84,32.03,44.91,21.03
2025-03-25 15:00:00,3.0,1001.36,0.0,28.79,90.84,5.96,32.73,46.89,24.57
2025-03-25 16:00:00,3.0,1321.79,0.0,41.13,68.66,6.62,42.96,62.3,33.44
2025-03-25 17:00:00,4.0,1842.5,0.01,60.32,38.98,7.27,62.77,89.74,44.08
2025-03-25 18:00:00,5.0,2243.04,0.45,75.4,15.91,6.97,77.71,108.66,48.64
2025-03-25 19:00:00,5.0,2403.26,2.01,80.2,4.38,5.84,79.89,108.16,46.61
2025-03-25 20:00:00,5.0,2349.85,2.1,77.46,2.91,4.83,78.27,104.42,40.02
2025-03-25 21:00:00,5.0,2189.64,0.91,70.6,5.23,4.17,77.28,103.42,30.91
2025-03-25 22:00:00,4.0,1949.31,0.29,60.32,9.39,3.67,74.01,100.21,24.83
2025-03-25 23:00:00,4.0,1762.39,0.16,50.72,12.16,3.31,68.79,93.85,21.53
2025-03-26 00:00:00,4.0,1562.12,0.12,41.47,15.74,3.13,59.83,82.1,20.01
2025-03-27 01:00:00,3.0,947.95,0.0,20.22,70.1,4.83,43.03,54.34,13.43
2025-03-27 02:00:00,3.0,1041.41,0.08,27.08,65.8,4.71,37.74,50.01,10.39
2025-03-27 03:00:00,3.0,1201.63,2.43,33.93,65.8,5.3,33.33,45.88,11.02
2025-03-27 04:00:00,3.0,1068.12,3.97,25.02,90.12,6.02,25.84,35.57,11.78
2025-03-27 05:00:00,3.0,1001.36,3.8,20.91,110.15,6.74,27.51,37.23,13.81
2025-03-27 06:00:00,3.0,881.2,2.54,15.42,138.76,7.21,31.51,40.77,13.93
2025-03-27 07:00:00,4.0,560.76,0.8,6.08,151.63,4.41,20.78,25.79,8.87
2025-03-27 08:00:00,4.0,500.68,0.5,4.67,154.5,3.76,20.04,24.29,7.6
2025-03-27 09:00:00,4.0,500.68,0.43,5.06,154.5,3.73,21.22,25.87,7.73
2025-03-27 10:00:00,4.0,494.0,0.38,5.36,151.63,3.55,20.43,25.9,7.6
2025-03-27 11:00:00,4.0,494.0,0.39,6.25,147.34,3.49,20.07,26.34,8.11
2025-03-27 12:00:00,3.0,514.03,0.36,8.48,138.76,3.76,19.96,26.23,9.12
2025-03-27 13:00:00,3.0,567.44,0.14,13.54,121.59,5.25,21.2,27.1,10.64
2025-03-27 14:00:00,3.0,600.81,0.0,15.59,108.72,6.2,21.95,27.22,10.51
2025-03-27 15:00:00,3.0,600.81,0.0,13.37,107.29,5.96,21.79,26.4,9.25
2025-03-27 16:00:00,3.0,720.98,0.0,16.96,97.27,5.96,25.14,31.35,10.26
2025-03-27 17:00:00,3.0,934.6,0.0,25.02,80.11,5.96,33.43,43.81,10.89
2025-03-27 18:00:00,3.0,1094.82,0.0,32.22,64.37,5.72,39.83,53.6,11.65
2025-03-27 19:00:00,3.0,1148.22,0.0,34.62,57.22,5.07,40.1,54.42,12.79
2025-03-27 20:00:00,3.0,1148.22,0.0,32.56,56.51,4.29,38.97,52.45,11.78
2025-03-27 21:00:00,3.0,1121.52,0.0,28.79,56.51,3.76,38.64,51.22,10.89
2025-03-27 22:00:00,3.0,1068.12,0.0,25.36,56.51,3.19,37.68,49.47,9.75
2025-03-27 23:00:00,3.0,1041.41,0.0,23.31,53.64,2.86,37.41,49.44,8.99
2025-03-28 00:00:00,3.0,1001.36,0.0,22.28,49.35,2.98,37.6,48.67,8.61
2025-03-28 01:00:00,3.0,947.95,0.0,22.62,47.92,3.52,36.59,47.54,8.49
2025-03-28 02:00:00,3.0,1041.41,0.34,30.5,41.84,4.71,38.53,51.81,10.89
2025-03-28 03:00:00,3.0,1241.68,6.15,37.01,41.84,6.44,41.8,57.38,16.97
2025-03-28 04:00:00,3.0,1281.74,9.72,33.24,60.08,7.63,38.91,54.32,19.25
2025-03-28 05:00:00,3.0,1134.87,6.93,26.05,92.98,6.91,29.91,43.16,16.47
2025-03-28 06:00:00,3.0,754.36,2.63,12.51,131.61,4.77,14.86,23.01,10.26
2025-03-28 07:00:00,4.0,447.27,0.59,3.21,140.19,1.64,5.36,9.1,3.89
2025-03-28 08:00:00,4.0,417.23,0.5,2.78,143.05,1.42,5.16,8.44,3.39
2025-03-28 09:00:00,4.0,413.89,0.5,2.96,148.77,1.53,5.89,9.17,3.74
2025-03-28 10:00:00,4.0,417.23,0.5,3.3,151.63,1.65,6.64,9.96,4.12
2025-03-28 11:00:00,4.0,427.25,0.52,4.03,153.06,1.8,7.3,10.8,4.56
2025-03-28 12:00:00,4.0,447.27,0.5,5.65,150.2,1.97,7.86,11.55,5.0
2025-03-28 13:00:00,3.0,1001.36,1.61,41.81,101.57,4.53,19.73,29.32,16.72
2025-03-28 14:00:00,3.0,1895.9,0.63,95.96,30.4,8.11,45.82,67.15,34.45
2025-03-28 15:00:00,5.0,2777.1,10.17,122.01,1.36,10.73,79.79,113.71,50.66
2025-03-28 16:00:00,5.0,3471.37,21.46,130.24,0.02,11.8,112.5,156.27,64.34
2025-03-28 17:00:00,5.0,4058.84,31.29,131.61,0.0,12.04,140.79,189.3,71.94
2025-03-28 18:00:00,5.0,4272.46,36.21,131.61,0.0,11.32,151.4,195.48,74.98
2025-03-28 19:00:00,5.0,3845.21,26.6,128.87,0.01,9.3,130.56,163.84,73.97
2025-03-28 20:00:00,5.0,3097.53,11.96,122.01,0.21,6.74,103.21,129.61,71.94
2025-03-28 21:00:00,5.0,2483.37,3.02,106.93,2.19,4.95,85.79,110.1,70.93
2025-03-28 22:00:00,4.0,1976.01,0.3,85.0,10.37,4.17,71.78,95.74,74.98
2025-03-28 23:00:00,4.0,1575.47,0.02,63.75,22.89,4.17,60.38,85.24,81.06
2025-03-29 00:00:00,4.0,1361.85,0.01,48.67,32.54,4.71,53.32,78.88,96.26
2025-03-29 01:00:00,4.0,1361.85,0.02,44.55,31.11,5.36,50.53,76.67,105.38
2025-03-29 02:00:00,4.0,1762.39,3.02,52.78,16.63,6.2,56.28,84.86,93.22
2025-03-29 03:00:00,4.0,2510.07,23.47,54.15,19.31,7.09,67.77,98.39,76.0
2025-03-29 04:00:00,4.0,3017.43,30.85,60.32,36.48,7.33,74.65,103.76,55.73
2025-03-29 05:00:00,4.0,3017.43,20.56,61.69,76.53,6.85,70.62,95.42,36.48
2025-03-29 06:00:00,4.0,1869.2,6.37,31.87,141.62,4.89,41.5,57.98,20.27
2025-03-29 07:00:00,4.0,487.33,0.49,3.08,155.93,1.12,4.53,9.02,3.96
2025-03-29 08:00:00,4.0,367.16,0.37,2.27,154.5,0.83,2.64,5.45,2.63
2025-03-29 09:00:00,4.0,360.49,0.37,2.4,154.5,0.83,2.67,5.39,2.66
2025-03-29 10:00:00,4.0,360.49,0.37,2.59,154.5,0.85,2.82,5.62,2.82
2025-03-29 11:00:00,4.0,370.5,0.37,3.08,153.06,0.87,3.03,6.0,2.98
2025-03-29 12:00:00,4.0,387.19,0.34,4.2,151.63,0.92,3.17,6.29,3.07
2025-03-29 13:00:00,3.0,854.49,1.15,33.24,107.29,3.07,9.73,16.58,13.17
2025-03-29 14:00:00,3.0,1695.63,0.14,77.46,45.42,6.62,24.82,38.22,27.87
2025-03-29 15:00:00,3.0,2269.74,0.66,101.45,13.77,9.3,41.66,60.59,40.02
2025-03-29 16:00:00,4.0,2429.96,1.65,102.82,6.17,10.49,56.59,80.64,54.72
2025-03-29 17:00:00,4.0,2456.67,1.93,98.71,5.28,10.73,71.12,99.83,64.85
2025-03-29 18:00:00,5.0,2456.67,1.69,93.22,5.99,9.66,79.62,111.09,70.93
2025-03-29 19:00:00,5.0,2216.34,0.54,82.94,11.62,7.63,75.22,105.41,76.0
2025-03-29 20:00:00,4.0,1976.01,0.06,69.23,20.56,7.03,66.97,96.32,91.2
2025-03-29 21:00:00,4.0,1815.8,0.01,61.01,27.89,7.39,63.29,92.9,110.45
2025-03-29 22:00:00,4.0,1695.63,0.0,54.15,34.69,7.63,58.13,86.92,126.66
2025-03-29 23:00:00,4.0,1575.47,0.0,46.61,39.34,7.45,51.78,78.65,129.7
2025-03-30 00:00:00,3.0,1495.36,0.0,41.81,40.41,7.33,47.77,72.9,131.73
2025-04-04 01:00:00,4.0,1361.85,0.02,44.55,31.11,5.36,50.53,76.67,105.38
2025-04-04 02:00:00,4.0,1762.39,3.02,52.78,16.63,6.2,56.28,84.86,93.22
2025-04-04 03:00:00,4.0,2510.07,23.47,54.15,19.31,7.09,67.77,98.39,76.0
2025-04-04 04:00:00,4.0,3017.43,30.85,60.32,36.48,7.33,74.65,103.76,55.73
2025-04-04 05:00:00,4.0,3017.43,20.56,61.69,76.53,6.85,70.62,95.42,36.48
2025-04-04 06:00:00,4.0,1869.2,6.37,31.87,141.62,4.89,41.5,57.98,20.27
2025-04-04 07:00:00,4.0,487.33,0.49,3.08,155.93,1.12,4.53,9.02,3.96
2025-04-04 08:00:00,4.0,367.16,0.37,2.27,154.5,0.83,2.64,5.45,2.63
2025-04-04 09:00:00,4.0,360.49,0.37,2.4,154.5,0.83,2.67,5.39,2.66
2025-04-04 10:00:00,4.0,360.49,0.37,2.59,154.5,0.85,2.82,5.62,2.82
2025-04-04 11:00:00,4.0,370.5,0.37,3.08,153.06,0.87,3.03,6.0,2.98
2025-04-04 12:00:00,4.0,387.19,0.34,4.2,151.63,0.92,3.17,6.29,3.07
2025-04-04 13:00:00,3.0,854.49,1.15,33.24,107.29,3.07,9.73,16.58,13.17
2025-04-04 14:00:00,3.0,1695.63,0.14,77.46,45.42,6.62,24.82,38.22,27.87
2025-04-04 15:00:00,3.0,2269.74,0.66,101.45,13.77,9.3,41.66,60.59,40.02
2025-04-04 16:00:00,4.0,2429.96,1.65,102.82,6.17,10.49,56.59,80.64,54.72
2025-04-04 17:00:00,4.0,2456.67,1.93,98.71,5.28,10.73,71.12,99.83,64.85
2025-04-04 18:00:00,5.0,2456.67,1.69,93.22,5.99,9.66,79.62,111.09,70.93
2025-04-04 19:00:00,5.0,2216.34,0.54,82.94,11.62,7.63,75.22,105.41,76.0
2025-04-04 20:00:00,4.0,1976.01,0.06,69.23,20.56,7.03,66.97,96.32,91.2
2025-04-04 21:00:00,4.0,1815.8,0.01,61.01,27.89,7.39,63.29,92.9,110.45
2025-04-04 22:00:00,4.0,1695.63,0.0,54.15,34.69,7.63,58.13,86.92,126.66
2025-04-04 23:00:00,4.0,1575.47,0.0,46.61,39.34,7.45,51.78,78.65,129.7
2025-04-05 00:00:00,3.0,1495.36,0.0,41.81,40.41,7.33,47.77,72.9,131.73
2025-04-06 01:00:00,3.0,298.49,0.0,4.71,55.2,0.84,24.9,65.0,44.23
2025-04-06 02:00:00,3.0,315.88,0.05,5.09,53.73,0.92,24.9,66.08,44.38
2025-04-06 03:00:00,3.0,341.94,0.53,5.53,56.58,1.09,25.28,68.14,44.56
2025-04-06 04:00:00,3.0,343.8,0.93,4.91,73.89,1.33,25.93,71.35,40.37
2025-04-06 05:00:00,3.0,340.32,0.75,3.72,90.77,1.38,28.04,74.16,37.44
2025-04-06 06:00:00,3.0,321.82,0.37,2.22,109.81,1.35,31.8,78.44,32.16
2025-04-06 07:00:00,3.0,192.6,0.09,0.58,123.3,1.26,23.2,62.38,8.05
2025-04-06 08:00:00,3.0,166.72,0.07,0.44,119.96,1.15,20.25,53.25,4.73
2025-04-06 09:00:00,3.0,159.8,0.07,0.44,118.0,1.11,19.71,51.14,4.26
2025-04-06 10:00:00,3.0,157.37,0.07,0.5,116.57,0.95,18.98,48.52,4.27
2025-04-06 11:00:00,3.0,156.74,0.08,0.64,115.1,0.9,18.53,47.04,4.98
2025-04-06 12:00:00,3.0,159.2,0.07,0.89,115.12,0.97,18.81,47.97,5.99
2025-04-06 13:00:00,3.0,179.89,0.06,2.23,107.26,1.08,19.85,50.35,10.84
2025-04-06 14:00:00,3.0,213.19,0.01,3.94,94.56,1.21,21.3,53.77,17.33
2025-04-06 15:00:00,3.0,242.51,0.0,4.91,84.81,1.29,22.73,57.71,22.09
2025-04-06 16:00:00,3.0,258.33,0.0,5.37,78.49,1.33,23.57,60.6,27.1
2025-04-06 17:00:00,3.0,273.93,0.0,5.79,76.21,1.43,24.49,63.63,32.81
2025-04-06 18:00:00,3.0,286.36,0.0,6.19,73.49,1.47,25.16,65.58,37.82
2025-04-06 19:00:00,3.0,289.5,0.0,6.34,70.1,1.42,25.5,66.26,42.17
2025-04-06 20:00:00,3.0,290.51,0.0,6.2,67.41,1.34,26.03,67.07,46.81
2025-04-06 21:00:00,3.0,289.84,0.0,5.82,64.9,1.26,26.53,67.59,51.21
2025-04-06 22:00:00,3.0,285.33,0.0,5.3,59.88,1.08,26.02,65.93,50.22
2025-04-06 23:00:00,3.0,286.51,0.0,5.04,56.5,1.0,25.9,65.39,52.24
2025-04-07 00:00:00,3.0,291.41,0.0,4.95,54.54,0.99,26.09,65.79,56.93
2025-04-07 01:00:00,3.0,297.26,0.0,4.99,52.81,1.01,26.24,66.58,60.67
2025-04-07 02:00:00,3.0,316.83,0.06,5.56,49.24,1.07,26.45,68.54,57.93
2025-04-07 03:00:00,3.0,351.29,0.75,5.99,47.98,1.16,27.11,71.66,51.66
2025-04-07 04:00:00,3.0,361.63,1.26,5.26,61.02,1.23,27.95,75.55,38.78
2025-04-07 05:00:00,3.0,365.53,0.94,4.2,80.01,1.28,31.58,80.09,33.94
2025-04-07 06:00:00,3.0,349.99,0.45,2.69,105.03,1.33,38.77,87.78,30.04
2025-04-07 07:00:00,3.0,196.49,0.1,0.72,119.81,1.88,30.42,81.62,9.12
2025-04-07 08:00:00,3.0,171.9,0.06,0.55,119.22,1.83,30.24,80.57,5.64
2025-04-07 09:00:00,3.0,166.91,0.05,0.55,118.48,1.77,30.72,81.24,5.13
2025-04-07 10:00:00,3.0,167.58,0.05,0.63,117.93,1.72,31.45,82.78,5.34
2025-04-07 11:00:00,3.0,169.55,0.06,0.78,115.55,1.66,31.84,83.19,5.91
2025-04-07 12:00:00,3.0,173.09,0.06,1.01,113.4,1.62,32.16,83.27,6.44
2025-04-07 13:00:00,3.0,197.75,0.06,2.55,103.34,1.63,32.77,82.57,10.64
2025-04-07 14:00:00,3.0,239.54,0.0,4.62,90.62,1.73,33.87,83.43,17.65
2025-04-07 15:00:00,3.0,276.84,0.0,5.95,83.14,1.91,35.09,86.02,25.29
2025-04-07 16:00:00,3.0,300.3,0.0,6.64,78.49,2.06,35.55,87.16,33.02
2025-04-07 17:00:00,3.0,317.59,0.0,6.88,74.77,2.11,36.04,88.68,38.57
2025-04-07 18:00:00,3.0,326.33,0.0,6.96,71.07,2.07,36.09,88.93,42.14
2025-04-07 19:00:00,3.0,321.53,0.0,6.67,66.34,1.88,35.36,86.62,43.48
2025-04-07 20:00:00,3.0,315.39,0.0,6.14,61.46,1.64,34.86,84.95,43.11
2025-04-07 21:00:00,3.0,309.78,0.0,5.59,57.14,1.39,34.39,83.17,41.75
2025-04-07 22:00:00,3.0,304.62,0.0,5.16,53.08,1.17,33.69,80.89,39.93
2025-04-07 23:00:00,3.0,305.55,0.0,4.99,49.59,1.01,33.3,80.31,38.72
2025-04-08 00:00:00,3.0,310.87,0.0,4.97,46.47,0.9,33.07,80.39,37.83
2025-04-08 01:00:00,3.0,316.62,0.0,5.06,43.49,0.85,32.48,80.1,37.14
2025-04-08 02:00:00,3.0,334.55,0.1,5.62,40.74,0.94,32.35,81.39,36.39
2025-04-08 03:00:00,3.0,365.1,0.79,5.97,41.39,1.1,32.86,84.37,35.07
2025-04-08 04:00:00,3.0,368.96,1.09,5.26,59.34,1.58,33.9,89.58,29.94
2025-04-08 05:00:00,3.0,367.34,0.82,4.15,80.19,1.91,37.69,93.98,26.94
2025-04-08 06:00:00,4.0,350.17,0.42,2.68,105.47,2.3,44.39,101.01,24.72
2025-04-08 07:00:00,3.0,249.49,0.12,1.09,134.53,4.91,45.89,98.02,9.98
2025-04-08 08:00:00,3.0,225.51,0.1,0.98,136.86,4.59,43.6,91.39,7.18
2025-04-08 09:00:00,3.0,224.17,0.09,1.16,138.01,4.23,40.25,82.6,6.85
2025-04-08 10:00:00,3.0,234.39,0.09,1.57,139.94,3.88,36.82,73.24,7.23
2025-04-08 11:00:00,4.0,253.55,0.08,2.22,141.57,3.61,34.32,64.65,8.17
2025-04-08 12:00:00,4.0,267.28,0.06,2.89,140.81,3.25,31.05,55.79,8.69
2025-04-08 13:00:00,3.0,270.64,0.03,3.3,135.24,2.86,26.7,47.05,9.32
2025-04-08 14:00:00,3.0,272.41,0.0,3.32,127.88,2.64,23.51,42.01,10.47
2025-04-08 15:00:00,3.0,274.11,0.0,3.1,121.73,2.58,22.0,40.29,11.57
2025-04-08 16:00:00,3.0,282.82,0.0,3.38,110.7,2.42,21.39,39.36,14.03
2025-04-08 17:00:00,2.0,303.32,0.0,3.92,99.76,2.22,21.8,40.33,17.36
2025-04-08 18:00:00,2.0,318.76,0.0,4.34,91.01,1.99,22.46,42.01,19.78
2025-04-08 19:00:00,2.0,322.8,0.0,4.53,82.51,1.66,22.86,42.89,21.83
2025-04-08 20:00:00,2.0,324.19,0.0,4.41,75.8,1.4,23.35,43.94,23.93
2025-04-08 21:00:00,2.0,323.54,0.0,4.12,70.42,1.21,23.7,45.13,25.66
2025-04-08 22:00:00,2.0,319.86,0.0,3.82,65.89,1.08,23.95,46.24,26.8
2025-04-08 23:00:00,2.0,319.52,0.0,3.64,62.07,0.99,24.35,47.55,27.67
2025-04-09 00:00:00,2.0,322.01,0.0,3.6,58.76,0.93,24.81,48.89,28.66
2025-04-09 01:00:00,2.0,326.43,0.0,3.68,55.65,0.91,24.98,49.99,29.25
2025-04-09 02:00:00,3.0,340.18,0.03,4.24,53.26,0.99,25.1,51.74,28.1
